data_set	title	movie_url	ust_url	lyrics_url
training_set	letter song	http://www.nicovideo.jp/watch/sm3771514		https://www5.atwiki.jp/hmiku/pages/1425.html
training_set	magician's operation	http://www.nicovideo.jp/watch/sm17849759		
training_set	morning haze	http://www.nicovideo.jp/watch/sm24862460		https://www5.atwiki.jp/hmiku/pages/30720.html
training_set	obbligato -オブリガート-	http://www.nicovideo.jp/watch/sm13999108	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/14215.html
training_set	orange	http://www.nicovideo.jp/watch/sm13926857		https://www5.atwiki.jp/hmiku/pages/15083.html
training_set	paranoia	http://www.nicovideo.jp/watch/sm17239967		https://www5.atwiki.jp/hmiku/pages/20920.html
training_set	raid of glass	http://www.nicovideo.jp/watch/sm8840061		https://www5.atwiki.jp/hmiku/pages/7928.html
training_set	"rain stops, good-bye"	http://www.nicovideo.jp/watch/sm3075492		https://www5.atwiki.jp/hmiku/pages/1889.html
training_set	regret	http://www.nicovideo.jp/watch/sm20979838		https://www5.atwiki.jp/hmiku/pages/25706.html
training_set	remember	http://www.nicovideo.jp/watch/sm13007968		https://www5.atwiki.jp/hmiku/pages/13454.html
training_set	seventh magic	http://www.nicovideo.jp/watch/sm17413249		https://www5.atwiki.jp/hmiku/pages/21179.html
training_set	shiningray	http://www.nicovideo.jp/watch/sm4762603	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/2469.html
training_set	shooting star replica	http://www.nicovideo.jp/watch/sm5761866		https://www5.atwiki.jp/hmiku/pages/3965.html
training_set	sigh	http://www.nicovideo.jp/watch/sm16604595		https://www5.atwiki.jp/hmiku/pages/19980.html
training_set	tete-a-tete	http://www.nicovideo.jp/watch/sm13581024	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/14459.html
training_set	too Cute!	http://www.nicovideo.jp/watch/sm16187973		https://www5.atwiki.jp/hmiku/pages/19203.html
training_set	triangle△monster	http://www.nicovideo.jp/watch/sm19102203		
training_set	trick art！	http://www.nicovideo.jp/watch/sm10265526	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/9479.html
training_set	twitter	http://www.nicovideo.jp/watch/sm16381645		https://www5.atwiki.jp/hmiku/pages/19532.html
training_set	you're not alone	http://www.nicovideo.jp/watch/sm13492952		
training_set	「Ib」-again-	http://www.nicovideo.jp/watch/sm19471920		https://www5.atwiki.jp/hmiku/pages/23599.html
training_set	『再考』	http://www.nicovideo.jp/watch/sm25642632		
training_set	あしたの君にさようなら	http://www.nicovideo.jp/watch/sm10568833	https://sites.google.com/site/utauust/	
training_set	あの日見た灯火は	http://www.nicovideo.jp/watch/sm21224603		https://www5.atwiki.jp/hmiku/pages/26148.html
training_set	ありふれたせかいせいふく	http://www.nicovideo.jp/watch/sm18131841		https://www5.atwiki.jp/hmiku/pages/21984.html
training_set	あー	http://www.nicovideo.jp/watch/sm24822550		https://www5.atwiki.jp/hmiku/pages/30692.html
training_set	いいや	http://www.nicovideo.jp/watch/sm29378969		
training_set	いつか笑顔、いつも笑顔	http://www.nicovideo.jp/watch/sm5474655	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/3311.html
training_set	いろは唄	http://www.nicovideo.jp/watch/sm6115924		https://www5.atwiki.jp/hmiku/pages/4249.html
training_set	うそつき	http://www.nicovideo.jp/watch/sm14703600		https://www5.atwiki.jp/hmiku/pages/16609.html
training_set	うたをうたうひと	http://www.nicovideo.jp/watch/sm18265164		https://www5.atwiki.jp/hmiku/pages/22153.html
training_set	うらみのワルツ	http://www.nicovideo.jp/watch/sm28753543		
training_set	えれくとりっく・えんじぇぅ	http://www.nicovideo.jp/watch/sm1249071		https://www5.atwiki.jp/hmiku/pages/123.html
training_set	おえおえお	http://www.nicovideo.jp/watch/sm20162939		https://www5.atwiki.jp/hmiku/pages/24598.html
training_set	おかあさん	http://www.nicovideo.jp/watch/sm5375102	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/1194.html
training_set	おちゃめ機能	https://www.youtube.com/watch?v=I9rR_0lPBnw		
training_set	おでこに生えたビワの性格が悪い	http://www.nicovideo.jp/watch/sm15658454		https://www5.atwiki.jp/hmiku/pages/18344.html
training_set	おひめさまになりたいのッ！	http://www.nicovideo.jp/watch/sm13136668	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/13638.html
training_set	かえらず	http://www.nicovideo.jp/watch/sm26939452		
training_set	かえりみち	http://www.nicovideo.jp/watch/sm13370620	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/14095.html
training_set	かくれんぼ	http://www.nicovideo.jp/watch/sm12343338		https://www5.atwiki.jp/hmiku/pages/3148.html
training_set	かごまないで	http://www.nicovideo.jp/watch/sm26605171		
training_set	きかせたいのは	http://www.nicovideo.jp/watch/sm26390414		
training_set	きみにごめんね	http://www.nicovideo.jp/watch/nm7453714		https://www5.atwiki.jp/hmiku/pages/5708.html
training_set	くじらの街	http://www.nicovideo.jp/watch/sm17230621		https://www5.atwiki.jp/hmiku/pages/20903.html
training_set	ここにあること	http://www.nicovideo.jp/watch/sm15557881		https://www5.atwiki.jp/hmiku/pages/18201.html
training_set	こっち向いて Baby	http://www.nicovideo.jp/watch/so11251970	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/10664.html
training_set	このふざけた素晴らしき世界は、僕の為にある	http://www.nicovideo.jp/watch/sm25379507		https://www5.atwiki.jp/hmiku/pages/31191.html
training_set	ささいなこと	http://www.nicovideo.jp/watch/sm9057981		https://www5.atwiki.jp/hmiku/pages/7721.html
training_set	さよなら4月のドッペルさん	http://www.nicovideo.jp/watch/sm23265517		https://www5.atwiki.jp/hmiku/pages/28908.html
training_set	さよならだけが人生だ	http://www.nicovideo.jp/watch/sm25466139		https://www5.atwiki.jp/hmiku/pages/31300.html
training_set	さよならのかわりに、花束を	http://www.nicovideo.jp/watch/sm4092144		https://www5.atwiki.jp/hmiku/pages/2155.html
training_set	さよならメモリーズ	http://www.nicovideo.jp/watch/sm10411033	https://sites.google.com/site/utauust/	
training_set	さよならモノトーン	http://www.nicovideo.jp/watch/sm19781029		https://www5.atwiki.jp/hmiku/pages/24236.html
training_set	しかばねの踊り	http://www.nicovideo.jp/watch/sm21720548		https://www5.atwiki.jp/hmiku/pages/26563.html
training_set	しねばいいのに	http://www.nicovideo.jp/watch/sm5858956		https://www5.atwiki.jp/hmiku/pages/3959.html
training_set	しゅうまつがやってくる！	http://www.nicovideo.jp/watch/sm10948305	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/10203.html
training_set	しろくまダンス	http://www.nicovideo.jp/watch/sm16371638		https://www5.atwiki.jp/hmiku/pages/19519.html
training_set	しわ	http://www.nicovideo.jp/watch/sm17763107		https://www5.atwiki.jp/hmiku/pages/21586.html
training_set	すすすす、すき、だあいすき	http://www.nicovideo.jp/watch/sm2651481		https://www5.atwiki.jp/hmiku/pages/624.html
training_set	すばらしきふらぐのないせかい	http://www.nicovideo.jp/watch/sm23302443		https://www5.atwiki.jp/hmiku/pages/28961.html
training_set	ずれていく	http://www.nicovideo.jp/watch/sm8590504		https://www5.atwiki.jp/hmiku/pages/6967.html
training_set	その青の意味を僕は知らない	http://www.nicovideo.jp/watch/sm15395967	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/17888.html
training_set	その魔王はまるで恋する乙女のように	http://www.nicovideo.jp/watch/sm19550230		https://www5.atwiki.jp/hmiku/pages/23740.html
training_set	そらのサカナ	http://www.nicovideo.jp/watch/sm12110052		https://www5.atwiki.jp/hmiku/pages/12053.html
training_set	それがあなたの幸せとしても	http://www.nicovideo.jp/watch/sm20503793		https://www5.atwiki.jp/hmiku/pages/24961.html
training_set	たこルカ★マグロフィーバー	http://www.nicovideo.jp/watch/sm6179221	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/4309.html
training_set	だってだってだって	http://www.nicovideo.jp/watch/sm15676851		https://www5.atwiki.jp/hmiku/pages/18364.html
training_set	ていていしんじゃえ	http://www.nicovideo.jp/watch/sm24582707		https://www5.atwiki.jp/hmiku/pages/30461.html
training_set	てのひらワンダーランド	http://www.nicovideo.jp/watch/sm25972450		
training_set	できれば10代の頃に	http://www.nicovideo.jp/watch/sm21446898		https://www5.atwiki.jp/hmiku/pages/28432.html
training_set	とおせんぼ	http://www.nicovideo.jp/watch/sm7357463		https://www5.atwiki.jp/hmiku/pages/5608.html
training_set	どうか元気で、幸せで	http://www.nicovideo.jp/watch/sm28996475		
training_set	どうにもこうにも　I LOVE YOU ☆	http://www.nicovideo.jp/watch/nm5161312		https://www5.atwiki.jp/hmiku/pages/2930.html
training_set	なまえのないうた	http://www.nicovideo.jp/watch/nm7972553		https://www5.atwiki.jp/hmiku/pages/6256.html
training_set	ねがい	http://www.nicovideo.jp/watch/sm24601111		https://www5.atwiki.jp/hmiku/pages/30485.html
training_set	ねこみみスイッチ	http://www.nicovideo.jp/watch/sm8233245		https://www5.atwiki.jp/hmiku/pages/6572.html
training_set	はいいろ	http://www.nicovideo.jp/watch/sm5604147		https://www5.atwiki.jp/hmiku/pages/3479.html
training_set	はたらけ！ニート	http://www.nicovideo.jp/watch/sm15255755	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/17659.html
training_set	はやぶさ	http://www.nicovideo.jp/watch/sm11050741		https://www5.atwiki.jp/hmiku/pages/9160.html
training_set	ひらり、ひらり	http://www.nicovideo.jp/watch/sm9155963		https://www5.atwiki.jp/hmiku/pages/7805.html
training_set	ふつーの魔法少女でごめんなさい。	http://www.nicovideo.jp/watch/sm24399674		https://www5.atwiki.jp/hmiku/pages/30261.html
training_set	ほしをつくるひと	http://www.nicovideo.jp/watch/sm12418860		https://www5.atwiki.jp/hmiku/pages/12929.html
training_set	ぼくらの16bit戦争	http://www.nicovideo.jp/watch/sm7610111		https://www5.atwiki.jp/hmiku/pages/5869.html
training_set	ぼくらのレットイットビー	http://www.nicovideo.jp/watch/sm16844849		https://www5.atwiki.jp/hmiku/pages/20345.html
training_set	またあした	http://www.nicovideo.jp/watch/sm12516754	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/23142.html
training_set	もやもや／／クルクル	http://www.nicovideo.jp/watch/sm16433620	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/19651.html
training_set	ゆめゆめ	http://www.nicovideo.jp/watch/so16679019		https://www5.atwiki.jp/hmiku/pages/20093.html
training_set	ゆるふわ樹海ガール	http://www.nicovideo.jp/watch/sm15880465		https://www5.atwiki.jp/hmiku/pages/18663.html
training_set	アイタイノエンド	http://www.nicovideo.jp/watch/sm20896734		https://www5.atwiki.jp/hmiku/pages/25525.html
training_set	アイネクライネ	http://www.nicovideo.jp/watch/sm23225630		https://www5.atwiki.jp/hmiku/pages/12481.html
training_set	アイノサイノウ	http://www.nicovideo.jp/watch/sm23109524		https://www5.atwiki.jp/hmiku/pages/28716.html
training_set	アイノヨロコビ	http://www.nicovideo.jp/watch/sm9670482	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/8761.html
training_set	アイラ	http://www.nicovideo.jp/watch/sm26661454		
training_set	アイロニ	http://www.nicovideo.jp/watch/sm17910036		https://www5.atwiki.jp/hmiku/pages/21743.html
training_set	アイロニックメタファー	http://www.nicovideo.jp/watch/sm24080543		https://www5.atwiki.jp/hmiku/pages/29945.html
training_set	アウターサイエンス	http://www.nicovideo.jp/watch/sm21720819		https://www5.atwiki.jp/hmiku/pages/26562.html
training_set	アウト オブ エデン	http://www.nicovideo.jp/watch/sm11455035		https://www5.atwiki.jp/hmiku/pages/11001.html
training_set	アクアラボ循環少年	http://www.nicovideo.jp/watch/sm22538993		https://www5.atwiki.jp/hmiku/pages/27891.html
training_set	アクアリウム	http://www.nicovideo.jp/watch/sm9450347		https://www5.atwiki.jp/hmiku/pages/7512.html
training_set	アサガオの散る頃に	http://www.nicovideo.jp/watch/sm25793676		
training_set	アザレアの亡霊	http://www.nicovideo.jp/watch/sm19286279		https://www5.atwiki.jp/hmiku/pages/23339.html
training_set	アストロノーツ	http://www.nicovideo.jp/watch/nm14629738		https://www5.atwiki.jp/hmiku/pages/16410.html
training_set	アスノヨゾラ哨戒班	http://www.nicovideo.jp/watch/sm24276234		https://www5.atwiki.jp/hmiku/pages/30153.html
training_set	アップステアズ	http://www.nicovideo.jp/watch/sm14878945		https://www5.atwiki.jp/hmiku/pages/16907.html
training_set	アネモネ	http://www.nicovideo.jp/watch/sm16538819		https://www5.atwiki.jp/hmiku/pages/7877.html
training_set	アフェクテッド・ガール	http://www.nicovideo.jp/watch/sm27465443		
training_set	アフターナイト ワンダーランド	http://www.nicovideo.jp/watch/sm15793598		https://www5.atwiki.jp/hmiku/pages/18522.html
training_set	アマツキツネ	http://www.nicovideo.jp/watch/sm18605244		https://www5.atwiki.jp/hmiku/pages/22511.html
training_set	アモーレ	http://www.nicovideo.jp/watch/sm15231683		https://www5.atwiki.jp/hmiku/pages/17614.html
training_set	アヤノの幸福理論	http://www.nicovideo.jp/watch/sm20671920		https://www5.atwiki.jp/hmiku/pages/25204.html
training_set	アリアドネ	http://www.nicovideo.jp/watch/sm25051115		https://www5.atwiki.jp/hmiku/pages/30936.html
training_set	アルコーブ	http://www.nicovideo.jp/watch/sm25220462		https://www5.atwiki.jp/hmiku/pages/31065.html
training_set	アルビノ	http://www.nicovideo.jp/watch/sm9485673		https://www5.atwiki.jp/hmiku/pages/3387.html
training_set	アンダワ	http://www.nicovideo.jp/watch/sm18306495		https://www5.atwiki.jp/hmiku/pages/22206.html
training_set	アンチクロロベンゼン	http://www.nicovideo.jp/watch/sm12154467		https://www5.atwiki.jp/hmiku/pages/12060.html
training_set	アンチグラビティーズ	http://www.nicovideo.jp/watch/so24109562		https://www5.atwiki.jp/hmiku/pages/29971.html
training_set	アンドロメダ幼稚園	http://www.nicovideo.jp/watch/sm22903278		
training_set	アンハッピーリフレイン	http://www.nicovideo.jp/watch/sm14330479	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/15526.html
training_set	アートマン動物園	http://www.nicovideo.jp/watch/sm23953375	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/29859.html
training_set	イアイア★ナイトオブデザイア	http://www.nicovideo.jp/watch/sm16829416		https://www5.atwiki.jp/hmiku/pages/20308.html
training_set	イカサマライフゲイム	http://www.nicovideo.jp/watch/sm16915126		https://www5.atwiki.jp/hmiku/pages/20437.html
training_set	イケ恋歌	http://www.nicovideo.jp/watch/sm2849292		https://www5.atwiki.jp/hmiku/pages/666.html
training_set	イツデモフワリ。	http://www.nicovideo.jp/watch/sm8489567	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/6885.html
training_set	イドラのサーカス	http://www.nicovideo.jp/watch/sm20765934		https://www5.atwiki.jp/hmiku/pages/25345.html
training_set	イノコリ先生	http://www.nicovideo.jp/watch/sm23348919		https://www5.atwiki.jp/hmiku/pages/29026.html
training_set	イヤホンと蝉時雨	http://www.nicovideo.jp/watch/sm24024502		https://www5.atwiki.jp/hmiku/pages/29925.html
training_set	イレヴンレイヴガール	http://www.nicovideo.jp/watch/sm13536994		https://www5.atwiki.jp/hmiku/pages/14401.html
training_set	インモラルアクトレス	http://www.nicovideo.jp/watch/sm19300965		https://www5.atwiki.jp/hmiku/pages/23359.html
training_set	ウィンター・ハッピーナイト	http://www.nicovideo.jp/watch/sm19626460	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/23848.html
training_set	ウミユリ海底譚	http://www.nicovideo.jp/watch/sm22960446		https://www5.atwiki.jp/hmiku/pages/28547.html
training_set	ウラギリモジュール	http://www.nicovideo.jp/watch/sm23923054		https://www5.atwiki.jp/hmiku/pages/29734.html
training_set	エイド	http://www.nicovideo.jp/watch/sm25285190		https://www5.atwiki.jp/hmiku/pages/31316.html
training_set	エゴママ	http://www.nicovideo.jp/watch/1322583133	http://rokurin-utau.blogspot.jp/2011/07/ust-listing.html	
training_set	エスケープ・フロム・ディストピア	http://www.nicovideo.jp/watch/sm19200600		https://www5.atwiki.jp/hmiku/pages/23188.html
training_set	エメラルドシティ	http://www.nicovideo.jp/watch/sm25221750		https://www5.atwiki.jp/hmiku/pages/31064.html
training_set	エンカウンター	http://www.nicovideo.jp/watch/sm11940171		https://www5.atwiki.jp/hmiku/pages/11743.html
training_set	エンドロールに僕の名前をいれないで	http://www.nicovideo.jp/watch/sm24675787		https://www5.atwiki.jp/hmiku/pages/30527.html
training_set	エンプレス＝ディスコ	http://www.nicovideo.jp/watch/sm23552338		https://www5.atwiki.jp/hmiku/pages/29494.html
training_set	オサナナブルー	http://www.nicovideo.jp/watch/sm20643394		https://www5.atwiki.jp/hmiku/pages/25138.html
training_set	オノマトペメガネ	http://www.nicovideo.jp/watch/sm24598974		https://www5.atwiki.jp/hmiku/pages/30477.html
training_set	オパンティングソング	http://www.nicovideo.jp/watch/sm20000636		https://www5.atwiki.jp/hmiku/pages/24456.html
training_set	オールドラジオ	http://www.nicovideo.jp/watch/sm3349197		https://www5.atwiki.jp/hmiku/pages/993.html
training_set	カゲロウデイズ	http://www.nicovideo.jp/watch/sm15751190		https://www5.atwiki.jp/hmiku/pages/18464.html
training_set	カトレア	http://www.nicovideo.jp/watch/sm16806230		https://www5.atwiki.jp/hmiku/pages/20278.html
training_set	カナリア	http://www.nicovideo.jp/watch/sm4133656		https://www5.atwiki.jp/hmiku/pages/1794.html
training_set	カフェラッテ	http://www.nicovideo.jp/watch/sm16801489		https://www5.atwiki.jp/hmiku/pages/21094.html
training_set	カミノコトバ	http://www.nicovideo.jp/watch/sm15316380		https://www5.atwiki.jp/hmiku/pages/17753.html
training_set	カメレオン・ラブ	http://www.nicovideo.jp/watch/sm21497637		https://www5.atwiki.jp/hmiku/pages/26301.html
training_set	カンタレラ	http://www.nicovideo.jp/watch/sm2393562		https://www5.atwiki.jp/hmiku/pages/537.html
training_set	カーニバル	http://www.nicovideo.jp/watch/sm13805781		https://www5.atwiki.jp/hmiku/pages/14732.html
training_set	ガラクタ・パレード	http://www.nicovideo.jp/watch/sm15818979		https://www5.atwiki.jp/hmiku/pages/18557.html
training_set	キミのことが好きでゴメンナサイ	http://www.nicovideo.jp/watch/sm19904452		https://www5.atwiki.jp/hmiku/pages/24313.html
training_set	キミのマボロシ	http://www.nicovideo.jp/watch/sm12989847		https://www5.atwiki.jp/hmiku/pages/13490.html
training_set	キミノヨゾラ哨戒班	http://www.nicovideo.jp/watch/sm26969103		
training_set	キリトリセン	http://www.nicovideo.jp/watch/sm13715524	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/14636.html
training_set	ギャンブルシンドローム	http://www.nicovideo.jp/watch/sm16213332		https://www5.atwiki.jp/hmiku/pages/19274.html
training_set	クロノフォビア	http://www.nicovideo.jp/watch/sm12155296		https://www5.atwiki.jp/hmiku/pages/12120.html
training_set	クローズウォッチ	http://www.nicovideo.jp/watch/sm16161386		https://www5.atwiki.jp/hmiku/pages/19123.html
training_set	クローバー	http://www.nicovideo.jp/watch/sm6644956	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/4797.html
training_set	グロリアス・ワールド	http://www.nicovideo.jp/watch/sm15937681		https://www5.atwiki.jp/hmiku/pages/18728.html
training_set	ケッペキショウ	http://www.nicovideo.jp/watch/sm19595505		https://www5.atwiki.jp/hmiku/pages/23802.html
training_set	ゲームスぺクター2	http://www.nicovideo.jp/watch/sm20538987		https://www5.atwiki.jp/hmiku/pages/25000.html
training_set	コトバ　キモチ	http://www.nicovideo.jp/watch/sm1689473	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/504.html
training_set	コノナカ	http://www.nicovideo.jp/watch/sm17067188		https://www5.atwiki.jp/hmiku/pages/20675.html
training_set	コノハナサクヤ	http://www.nicovideo.jp/watch/sm19331206		https://www5.atwiki.jp/hmiku/pages/23412.html
training_set	コールドハンド	http://www.nicovideo.jp/watch/sm13459389	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/14227.html
training_set	ゴーゴー幽霊船	http://www.nicovideo.jp/watch/sm17024766		
training_set	ゴーストルール	http://www.nicovideo.jp/watch/sm27965309		
training_set	サイコキャンディー	http://www.nicovideo.jp/watch/sm6357126		https://www5.atwiki.jp/hmiku/pages/4788.html
training_set	サイハテ	http://www.nicovideo.jp/watch/sm2053548		https://www5.atwiki.jp/hmiku/pages/169.html
training_set	サイバーサンダーサイダー	http://www.nicovideo.jp/watch/sm15440067	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/17955.html
training_set	サイレント・マジョリティ	http://www.nicovideo.jp/watch/sm19427906		https://www5.atwiki.jp/hmiku/pages/23531.html
training_set	サクラノ前夜	http://www.nicovideo.jp/watch/sm10317199		https://www5.atwiki.jp/hmiku/pages/9543.html
training_set	ササメク	http://www.nicovideo.jp/watch/nm13466962		https://www5.atwiki.jp/hmiku/pages/14300.html
training_set	サティスファクション	http://www.nicovideo.jp/watch/sm16712476		https://www5.atwiki.jp/hmiku/pages/14890.html
training_set	サボテンと蜃気楼	http://www.nicovideo.jp/watch/sm9905163		https://www5.atwiki.jp/hmiku/pages/9018.html
training_set	サマータイムレコード	http://www.nicovideo.jp/watch/sm21737751		https://www5.atwiki.jp/hmiku/pages/26585.html
training_set	サヨナラエナジー	http://www.nicovideo.jp/watch/sm27235361		
training_set	サヨナラ・グッバイ	http://www.nicovideo.jp/watch/sm8637248	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/7070.html
training_set	サリシノハラ	http://www.nicovideo.jp/watch/sm19042393		https://www5.atwiki.jp/hmiku/pages/22967.html
training_set	サンセットマーチ	http://www.nicovideo.jp/watch/sm29054322		
training_set	サンセットラブスーサイド	http://www.nicovideo.jp/watch/sm13547567	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/14397.html
training_set	サーシャ	http://www.nicovideo.jp/watch/sm18441542		https://www5.atwiki.jp/hmiku/pages/22326.html
training_set	ザタワーオブデカダン	http://www.nicovideo.jp/watch/sm15812166		https://www5.atwiki.jp/hmiku/pages/18551.html
training_set	シザーハンズ	http://www.nicovideo.jp/watch/sm8901412		https://www5.atwiki.jp/hmiku/pages/7400.html
training_set	シティライツ	http://www.nicovideo.jp/watch/sm19883376		https://www5.atwiki.jp/hmiku/pages/24286.html
training_set	シュレディンガイガーのこねこ	http://www.nicovideo.jp/watch/sm15379207		https://www5.atwiki.jp/hmiku/pages/17841.html
training_set	ショコラと隕石	http://www.nicovideo.jp/watch/sm19080962		https://www5.atwiki.jp/hmiku/pages/23033.html
training_set	ショットガン・ラヴァーズ	http://www.nicovideo.jp/watch/sm12424787		https://www5.atwiki.jp/hmiku/pages/12467.html
training_set	シンガソン	http://www.nicovideo.jp/watch/sm20843547	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/25467.html
training_set	シング＝ライカマジク	http://www.nicovideo.jp/watch/sm26070038		
training_set	シンメトリー	http://www.nicovideo.jp/watch/sm5714134		https://www5.atwiki.jp/hmiku/pages/3602.html
training_set	ジェンガ	http://www.nicovideo.jp/watch/sm9558887		https://www5.atwiki.jp/hmiku/pages/8487.html
training_set	ジッタードール	http://www.nicovideo.jp/watch/sm17072889	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/20648.html
training_set	ジャック	http://www.nicovideo.jp/watch/sm12623753		https://www5.atwiki.jp/hmiku/pages/12808.html
training_set	スイートフロートアパート	http://www.nicovideo.jp/watch/sm15977003	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/18821.html
training_set	スイートマジック	http://www.nicovideo.jp/watch/sm14044008		
training_set	スキスキ絶頂症	http://www.nicovideo.jp/watch/sm22879165		https://www5.atwiki.jp/hmiku/pages/28433.html
training_set	スタートライン	http://www.nicovideo.jp/watch/sm21298997		https://www5.atwiki.jp/hmiku/pages/26086.html
training_set	スターマイン	http://www.nicovideo.jp/watch/sm7822559		https://www5.atwiki.jp/hmiku/pages/6114.html
training_set	ステラマリン	http://www.nicovideo.jp/watch/sm5698824		https://www5.atwiki.jp/hmiku/pages/3601.html
training_set	ストマックブック	http://www.nicovideo.jp/watch/sm21045176		
training_set	ストラトステラ	http://www.nicovideo.jp/watch/sm27758211		
training_set	ストリーミングハート	http://www.nicovideo.jp/watch/sm23144598		https://www5.atwiki.jp/hmiku/pages/28773.html
training_set	ストロベリー	http://www.nicovideo.jp/watch/sm9175644		https://www5.atwiki.jp/hmiku/pages/2522.html
training_set	ストロボナイツ	http://www.nicovideo.jp/watch/sm1657814		https://www5.atwiki.jp/hmiku/pages/72.html
training_set	ストロボラスト	http://www.nicovideo.jp/watch/nm13359285		https://www5.atwiki.jp/hmiku/pages/14092.html
training_set	スパークガールシンドローム	http://www.nicovideo.jp/watch/sm21872292		https://www5.atwiki.jp/hmiku/pages/26784.html
training_set	スピンオフ・ヒーロー	http://www.nicovideo.jp/watch/sm19041961	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/22993.html
training_set	スリープ・スカイ・ウォーク	http://www.nicovideo.jp/watch/sm14506434		https://www5.atwiki.jp/hmiku/pages/16057.html
training_set	スーパー・ノヴァ	http://www.nicovideo.jp/watch/sm9226170		https://www5.atwiki.jp/hmiku/pages/7833.html
training_set	セイデンキニンゲン	http://www.nicovideo.jp/watch/sm25995740		
training_set	セツナトリップ	http://www.nicovideo.jp/watch/sm17720979		https://www5.atwiki.jp/hmiku/pages/21534.html
training_set	センセーショナル	http://www.nicovideo.jp/watch/sm16913245		https://www5.atwiki.jp/hmiku/pages/20434.html
training_set	センチメンタル・アンドロイド	http://www.nicovideo.jp/watch/sm22300984		https://www5.atwiki.jp/hmiku/pages/27488.html
training_set	ゾンビ・ファミーユ	http://www.nicovideo.jp/watch/sm21835105		https://www5.atwiki.jp/hmiku/pages/26747.html
training_set	タイガーランペイジ	http://www.nicovideo.jp/watch/sm11641089		https://www5.atwiki.jp/hmiku/pages/11329.html
training_set	タワー	http://www.nicovideo.jp/watch/sm9183526		https://www5.atwiki.jp/hmiku/pages/5530.html
training_set	ダイベン	http://www.nicovideo.jp/watch/nm3611035	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/3559.html
training_set	ダブルラリアット	http://www.nicovideo.jp/watch/nm6049209		https://www5.atwiki.jp/hmiku/pages/4162.html
training_set	ダーリンドール	http://www.nicovideo.jp/watch/sm25637574		https://www5.atwiki.jp/hmiku/pages/31448.html
training_set	チェックエンチェイス	http://www.nicovideo.jp/watch/sm13104000		https://www5.atwiki.jp/hmiku/pages/13726.html
training_set	チュルリラ・チュルリラ・ダッダッダ！	http://www.nicovideo.jp/watch/sm28276238		
training_set	ツギハギ惨毒	http://www.nicovideo.jp/watch/sm9792113		https://www5.atwiki.jp/hmiku/pages/8842.html
training_set	テトロドトキサイザ2号	http://www.nicovideo.jp/watch/sm16483227		https://www5.atwiki.jp/hmiku/pages/19860.html
training_set	テノヒラ	http://www.nicovideo.jp/watch/sm7140918	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/5369.html
training_set	テレフォンライダー	http://www.nicovideo.jp/watch/sm17224441		https://www5.atwiki.jp/hmiku/pages/20985.html
training_set	テロメアの産声	http://www.nicovideo.jp/watch/sm19180162		https://www5.atwiki.jp/hmiku/pages/23166.html
training_set	テロリスト	http://www.nicovideo.jp/watch/sm15300084		https://www5.atwiki.jp/hmiku/pages/26460.html
